CGCMT15GC33,304101445,57-001,20160101,20161231,AN,ADJ,340REPAIRS,-2831
CGCMT15GC33,304101440,11-000,20170101,20170630,AN,NOR,410GENERAL,87738
CGCMT15GC33,304591064,64-001,20160101,20161231,AN,ADJ,440OTHEREX,-34905
CGCMT15GC33,300571364,53-001,20170101,20170930,AN,NOR,410GENERAL,52121
CGCMT15GC33,300571365,41-001,20170101,20170930,AN,ADJ,310RETAXES,-687
CGCMT15GC33,301461021,25-001,20170101,20170930,AN,NOR,400PROFESS,19113
CGCMT15GC33,304101447,3-001,20150603,20150819,UB,NOR,510CAPEX,126520
CGCMT15GC33,304591002,2-001,20150101,20151231,AN,BOR,360FRANCHI,508388
CGCMT15GC33,304101453,34-000,20160101,20161231,AN,BOR,380PAYROLL,94476
CGCMT15GC33,304591002,2-002,20150630,20150929,UB,NOR,390MARKETI,1259823
CGCMT15GC33,304101448,9-001,20150101,20151231,AN,BOR,500TENANTI,4542774
CGCMT15GC33,304591002,2-006,20170101,20170331,AN,BOR,380PAYROLL,1
